movieId,title,genres
567,Solo (1996),Action|Sci-Fi|Thriller
568,"Substitute, The (1996)",Action|Crime|Drama
569,True Crime (1996),Mystery|Thriller
570,Feeling Minnesota (1996),Drama|Romance
571,Delta of Venus (1995),Drama
572,Angus (1995),Comedy
573,Boys (1996),Drama
574,"Quest, The (1996)",Action|Adventure
575,Sunset Park (1996),Drama
576,Mulholland Falls (1996),Crime|Drama|Thriller
577,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
578,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
579,Celtic Pride (1996),Comedy
580,Flipper (1996),Adventure|Children
581,Dead Man (1995),Drama|Mystery|Western
582,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
583,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
584,Multiplicity (1996),Comedy
585,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
586,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
587,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
588,"Great White Hype, The (1996)",Comedy
589,Last Dance (1996),Drama
590,Cold Comfort Farm (1995),Comedy
591,Heaven's Prisoners (1996),Crime|Thriller
592,"Rock, The (1996)",Action|Adventure|Thriller
593,Cemetery Man (Dellamorte Dellamore) (1994),Horror
594,Twister (1996),Action|Adventure|Romance|Thriller
595,Barb Wire (1996),Action|Sci-Fi
596,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
597,Thinner (1996),Horror|Thriller
598,Spy Hard (1996),Comedy
599,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
600,"Stupids, The (1996)",Comedy
601,"Arrival, The (1996)",Action|Sci-Fi|Thriller
602,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
603,Ashes of Time (Dung che sai duk) (1994),Drama
604,Maya Lin: A Strong Clear Vision (1994),Documentary
605,Stalingrad (1993),Drama|War
606,"Phantom, The (1996)",Action|Adventure
607,Striptease (1996),Comedy|Crime
608,Heavy (1995),Drama|Romance
609,Jack (1996),Comedy|Drama
610,I Shot Andy Warhol (1996),Drama
611,Touki Bouki (1973),Drama
612,Spirits of the Dead (1968),Horror|Mystery
613,Trainspotting (1996),Comedy|Crime|Drama
614,'Til There Was You (1997),Drama|Romance
615,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
616,Stealing Beauty (1996),Drama
617,"Fan, The (1996)",Drama|Thriller
618,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
619,"Cable Guy, The (1996)",Comedy|Thriller
620,Kingpin (1996),Comedy
621,Eraser (1996),Action|Drama|Thriller
622,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
623,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
624,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
625,Somebody to Love (1994),Drama
626,Daylight (1996),Action|Adventure|Drama|Thriller
627,"Frighteners, The (1996)",Comedy|Horror|Thriller
628,Lone Star (1996),Drama|Mystery|Western
629,Harriet the Spy (1996),Children|Comedy
630,Phenomenon (1996),Drama|Romance
631,Walking and Talking (1996),Comedy|Drama|Romance
632,She's the One (1996),Comedy|Romance
633,"Time to Kill, A (1996)",Drama|Thriller
634,American Buffalo (1996),Crime|Drama
635,Alaska (1996),Adventure|Children
636,Fled (1996),Action|Adventure
637,Kazaam (1996),Children|Comedy|Fantasy
638,Larger Than Life (1996),Comedy
639,"Very Brady Sequel, A (1996)",Comedy
640,"Collector, The (La collectionneuse) (1967)",Drama
641,Kaspar Hauser (1993),Drama|Mystery
642,"Adventures of Pinocchio, The (1996)",Adventure|Children
643,Joe's Apartment (1996),Comedy|Fantasy|Musical
644,"First Wives Club, The (1996)",Comedy
645,Ransom (1996),Crime|Thriller
646,High School High (1996),Comedy
647,Foxfire (1996),Drama
648,Chain Reaction (1996),Action|Adventure|Thriller
649,Matilda (1996),Children|Comedy|Fantasy
650,Emma (1996),Comedy|Drama|Romance
651,"Crow: City of Angels, The (1996)",Action|Thriller
652,House Arrest (1996),Children|Comedy
653,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
654,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
655,"Spitfire Grill, The (1996)",Drama
656,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
657,Basquiat (1996),Drama
658,Tin Cup (1996),Comedy|Drama|Romance
659,"Godfather, The (1972)",Crime|Drama
660,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
661,Bound (1996),Crime|Drama|Romance|Thriller
662,Carpool (1996),Comedy|Crime
663,Kansas City (1996),Crime|Drama|Musical|Thriller
664,Gone Fishin' (1997),Comedy
665,Nothing to Lose (1994),Action|Crime|Drama
666,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
667,"Relic, The (1997)",Horror|Thriller
668,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
669,First Kid (1996),Children|Comedy
670,"Trigger Effect, The (1996)",Drama|Thriller
671,Bogus (1996),Children|Drama|Fantasy
672,Bulletproof (1996),Action|Comedy|Crime
673,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
674,1-900 (06) (1994),Drama|Romance
675,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
676,Twelfth Night (1996),Comedy|Drama|Romance
677,Mother Night (1996),Drama
678,Wild Reeds (Les roseaux sauvages) (1994),Drama
679,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
680,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
681,Singin' in the Rain (1952),Comedy|Musical|Romance
682,"American in Paris, An (1951)",Musical|Romance
683,Funny Face (1957),Comedy|Musical
684,Breakfast at Tiffany's (1961),Drama|Romance
685,Vertigo (1958),Drama|Mystery|Romance|Thriller
686,Rear Window (1954),Mystery|Thriller
687,It Happened One Night (1934),Comedy|Romance
688,Gaslight (1944),Drama|Thriller
689,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
690,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
691,"Apartment, The (1960)",Comedy|Drama|Romance
692,Some Like It Hot (1959),Comedy|Crime
693,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
694,Casablanca (1942),Drama|Romance
695,"Maltese Falcon, The (1941)",Film-Noir|Mystery
696,My Fair Lady (1964),Comedy|Drama|Musical|Romance
697,Sabrina (1954),Comedy|Romance
698,Roman Holiday (1953),Comedy|Drama|Romance
699,"Little Princess, The (1939)",Children|Drama
700,Meet Me in St. Louis (1944),Musical
701,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
702,Gone with the Wind (1939),Drama|Romance|War
703,My Favorite Year (1982),Comedy
704,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
705,Citizen Kane (1941),Drama|Mystery
706,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
707,All About Eve (1950),Drama
708,"Women, The (1939)",Comedy
709,Rebecca (1940),Drama|Mystery|Romance|Thriller
710,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
711,Notorious (1946),Film-Noir|Romance|Thriller
712,Spellbound (1945),Mystery|Romance|Thriller
713,"Affair to Remember, An (1957)",Drama|Romance
714,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
715,Father of the Bride (1950),Comedy
716,"Band Wagon, The (1953)",Comedy|Musical
717,Ninotchka (1939),Comedy|Romance
718,Love in the Afternoon (1957),Comedy|Romance
719,Gigi (1958),Musical
720,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
721,"Mark of Zorro, The (1940)",Adventure
722,Laura (1944),Crime|Film-Noir|Mystery
723,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
724,Lost Horizon (1937),Drama
725,Top Hat (1935),Comedy|Musical|Romance
726,To Be or Not to Be (1942),Comedy|Drama|War
727,My Man Godfrey (1936),Comedy|Romance
728,Giant (1956),Drama|Romance|Western
729,East of Eden (1955),Drama
730,"Thin Man, The (1934)",Comedy|Crime
731,His Girl Friday (1940),Comedy|Romance
732,Around the World in 80 Days (1956),Adventure|Comedy
733,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
734,Mr. Smith Goes to Washington (1939),Drama
735,Bringing Up Baby (1938),Comedy|Romance
736,Penny Serenade (1941),Drama|Romance
737,Of Human Bondage (1934),Drama
738,Little Lord Fauntleroy (1936),Drama
739,"Inspector General, The (1949)",Musical
740,"39 Steps, The (1935)",Drama|Mystery|Thriller
741,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
742,"African Queen, The (1951)",Adventure|Comedy|Romance|War
743,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
744,Cat on a Hot Tin Roof (1958),Drama
745,Meet John Doe (1941),Comedy|Drama
746,"Farewell to Arms, A (1932)",Romance|War
747,Nothing Personal (1995),Drama|War
748,Dangerous Ground (1997),Drama
749,Picnic (1955),Drama
750,"Pompatus of Love, The (1996)",Comedy|Drama
751,Fly Away Home (1996),Adventure|Children
752,Bliss (1997),Drama|Romance
753,Grace of My Heart (1996),Comedy|Drama
754,Maximum Risk (1996),Action|Adventure|Thriller
755,Michael Collins (1996),Drama
756,Infinity (1996),Drama
757,Big Night (1996),Comedy|Drama
758,Last Man Standing (1996),Action|Crime|Drama|Thriller
759,Set It Off (1996),Action|Crime
760,2 Days in the Valley (1996),Crime|Film-Noir
761,Extreme Measures (1996),Drama|Thriller
762,"Glimmer Man, The (1996)",Action|Thriller
763,D3: The Mighty Ducks (1996),Children|Comedy
764,"Chamber, The (1996)",Drama
765,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
766,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
767,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
768,"Love Bug, The (1969)",Children|Comedy
769,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
770,Old Yeller (1957),Children|Drama
771,"Parent Trap, The (1961)",Children|Comedy|Romance
772,Pollyanna (1960),Children|Comedy|Drama
773,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
774,"Shaggy Dog, The (1959)",Children|Comedy
775,Swiss Family Robinson (1960),Adventure|Children
776,That Darn Cat! (1965),Children|Comedy|Mystery
777,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
778,Cool Runnings (1993),Comedy
779,Angels in the Outfield (1994),Children|Comedy
780,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
781,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
782,"Three Caballeros, The (1945)",Animation|Children|Musical
783,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
784,Robin Hood: Prince of Thieves (1991),Adventure|Drama
785,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
786,Dumbo (1941),Animation|Children|Drama|Musical
787,Pete's Dragon (1977),Adventure|Animation|Children|Musical
788,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
789,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
790,"Fox and the Hound, The (1981)",Animation|Children|Drama
791,Freeway (1996),Comedy|Crime|Drama|Thriller
792,"Sound of Music, The (1965)",Musical|Romance
793,Die Hard (1988),Action|Crime|Thriller
794,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
795,"Secret Agent, The (1996)",Drama
796,Secrets & Lies (1996),Drama
797,That Thing You Do! (1996),Comedy|Drama
798,To Gillian on Her 37th Birthday (1996),Drama|Romance
799,Beautiful Thing (1996),Drama|Romance
800,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
801,"Ghost and the Darkness, The (1996)",Action|Adventure
802,Looking for Richard (1996),Documentary|Drama
803,Trees Lounge (1996),Drama
804,Normal Life (1996),Crime|Drama|Romance
805,Get on the Bus (1996),Drama
806,Shadow Conspiracy (1997),Thriller
807,Jude (1996),Drama
808,Everyone Says I Love You (1996),Comedy|Musical|Romance
809,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
810,Swingers (1996),Comedy|Drama
811,Sleepers (1996),Thriller
812,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
813,Shall We Dance (1937),Comedy|Musical|Romance
814,Crossfire (1947),Crime|Film-Noir
815,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
816,"Innocents, The (1961)",Drama|Horror|Thriller
817,Sleeper (1973),Comedy|Sci-Fi
818,Bananas (1971),Comedy|War
819,"Fish Called Wanda, A (1988)",Comedy|Crime
820,Monty Python's Life of Brian (1979),Comedy
821,Victor/Victoria (1982),Comedy|Musical|Romance
822,"Candidate, The (1972)",Drama
823,"Great Race, The (1965)",Comedy|Musical
824,Bonnie and Clyde (1967),Crime|Drama
825,"Old Man and the Sea, The (1958)",Adventure|Drama
826,Dial M for Murder (1954),Crime|Mystery|Thriller
827,Dirty Dancing (1987),Drama|Musical|Romance
828,Reservoir Dogs (1992),Crime|Mystery|Thriller
829,Platoon (1986),Drama|War
830,Weekend at Bernie's (1989),Comedy
831,Basic Instinct (1992),Crime|Mystery|Thriller
832,"Doors, The (1991)",Drama
833,"Crying Game, The (1992)",Drama|Romance|Thriller
834,Glengarry Glen Ross (1992),Drama
835,Sophie's Choice (1982),Drama
836,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
837,"Christmas Carol, A (1938)",Children|Drama|Fantasy
838,Days of Thunder (1990),Action|Drama|Romance
839,Top Gun (1986),Action|Romance
840,Rebel Without a Cause (1955),Drama
841,"Streetcar Named Desire, A (1951)",Drama
842,Children of the Corn IV: The Gathering (1996),Horror
843,Loser (1991),Comedy
844,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
845,Palookaville (1996),Action|Comedy|Drama
846,"Funeral, The (1996)",Crime|Drama
847,"Single Girl, A (Fille seule, La) (1995)",Drama
848,"Eighth Day, The (Huitième jour, Le) (1996)",Drama
849,Drunks (1995),Drama
850,"People vs. Larry Flynt, The (1996)",Comedy|Drama
851,Glory Daze (1995),Drama
852,"Perfect Candidate, A (1996)",Documentary
853,On Golden Pond (1981),Drama
854,"Return of the Pink Panther, The (1975)",Comedy|Crime
855,Drop Dead Fred (1991),Comedy|Fantasy
856,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
857,"Fog, The (1980)",Horror
858,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
859,"Howling, The (1980)",Horror|Mystery
860,Jean de Florette (1986),Drama|Mystery
861,Manon of the Spring (Manon des sources) (1986),Drama
862,Private Benjamin (1980),Comedy
863,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
864,Hustler White (1996),Romance
865,Entertaining Angels: The Dorothy Day Story (1996),Drama
866,"Line King: The Al Hirschfeld Story, The (1996)",Documentary
867,When We Were Kings (1996),Documentary
868,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
869,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
870,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy
871,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama
872,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War
873,"Ruling Class, The (1972)",Comedy|Drama
874,Mina Tannenbaum (1994),Drama
875,Dear God (1996),Comedy
876,Best of the Best 3: No Turning Back (1995),Action
877,Bob Roberts (1992),Comedy
878,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
879,"Cook the Thief His Wife & Her Lover, The (1989)",Comedy|Drama
880,Delicatessen (1991),Comedy|Drama|Romance
881,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",Drama|Fantasy|Romance
882,Enchanted April (1992),Drama|Romance
883,Paths of Glory (1957),Drama|War
884,"Grifters, The (1990)",Crime|Drama|Film-Noir
885,Hear My Song (1991),Comedy
886,"English Patient, The (1996)",Drama|Romance|War
887,Mediterraneo (1991),Comedy|Drama
888,My Left Foot (1989),Drama
889,"Sex, Lies, and Videotape (1989)",Drama
890,Passion Fish (1992),Drama
891,Strictly Ballroom (1992),Comedy|Romance
892,"Thin Blue Line, The (1988)",Documentary
893,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance
894,Madonna: Truth or Dare (1991),Documentary|Musical
895,Paris Is Burning (1990),Documentary
896,One Flew Over the Cuckoo's Nest (1975),Drama
897,Cheech and Chong's Up in Smoke (1978),Comedy
898,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
899,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
900,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
901,Brazil (1985),Fantasy|Sci-Fi
902,Aliens (1986),Action|Adventure|Horror|Sci-Fi
903,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
904,Withnail & I (1987),Comedy
905,12 Angry Men (1957),Drama
906,Lawrence of Arabia (1962),Adventure|Drama|War
907,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
908,To Kill a Mockingbird (1962),Drama
909,Apocalypse Now (1979),Action|Drama|War
910,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western
911,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
912,"Wings of Desire (Himmel über Berlin, Der) (1987)",Drama|Fantasy|Romance
913,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
914,Goodfellas (1990),Crime|Drama
915,Alien (1979),Horror|Sci-Fi
916,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
917,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance
918,Ran (1985),Drama|War
919,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
920,Psycho (1960),Crime|Horror
921,"Blues Brothers, The (1980)",Action|Comedy|Musical
922,"Godfather: Part II, The (1974)",Crime|Drama
923,Full Metal Jacket (1987),Drama|War
924,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
925,Henry V (1989),Action|Drama|Romance|War
926,Amadeus (1984),Drama
927,"Quiet Man, The (1952)",Drama|Romance
928,Once Upon a Time in America (1984),Crime|Drama
929,Raging Bull (1980),Drama
930,Annie Hall (1977),Comedy|Romance
931,"Right Stuff, The (1983)",Drama
932,Stalker (1979),Drama|Mystery|Sci-Fi
933,"Boot, Das (Boat, The) (1981)",Action|Drama|War
934,"Sting, The (1973)",Comedy|Crime
935,Harold and Maude (1971),Comedy|Drama|Romance
936,Trust (1990),Comedy|Drama|Romance
937,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
938,Local Hero (1983),Comedy
939,"Terminator, The (1984)",Action|Sci-Fi|Thriller
940,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
941,Glory (1989),Drama|War
942,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
943,Manhattan (1979),Comedy|Drama|Romance
944,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
945,Dead Poets Society (1989),Drama
946,"Graduate, The (1967)",Comedy|Drama|Romance
947,Touch of Evil (1958),Crime|Film-Noir|Thriller
948,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
949,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
950,8 1/2 (8½) (1963),Drama|Fantasy
951,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
952,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
953,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
954,Bad Taste (1987),Comedy|Horror|Sci-Fi
955,Duck Soup (1933),Comedy|Musical|War
956,Better Off Dead... (1985),Comedy|Romance
957,"Shining, The (1980)",Horror
958,Stand by Me (1986),Adventure|Drama
959,M (1931),Crime|Film-Noir|Thriller
960,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
961,"Great Escape, The (1963)",Action|Adventure|Drama|War
962,"Deer Hunter, The (1978)",Drama|War
963,Diva (1981),Action|Drama|Mystery|Romance|Thriller
